id	name	description	synonyms
data:1852	Sequence assembly component	A component of a larger sequence assembly.	[]
data:1853	Chromosome annotation (aberration)	A report on a chromosome aberration such as abnormalities in chromosome structure.	[]
data:1855	Clone ID	An identifier of a clone (cloned molecular sequence) from a database.	[]
data:1856	PDB insertion code	An insertion code (part of the residue number) for an amino acid residue from a PDB file.	[]
data:1857	Atomic occupancy	The fraction of an atom type present at a site in a molecular structure.	[]
data:1858	Isotropic B factor	Isotropic B factor (atomic displacement parameter) for an atom from a PDB file.	[]
data:1859	Deletion map	A cytogenetic map showing chromosome banding patterns in mutant cell lines relative to the wild type.	["Deletion-based cytogenetic map"]
data:1860	QTL map	A genetic map which shows the approximate location of quantitative trait loci (QTL) between two or more markers.	["Quantitative trait locus map"]
data:1863	Haplotype map	A map of haplotypes in a genome or other sequence, describing common patterns of genetic variation.	[]
data:1864	Map set data	Data describing a set of multiple genetic or physical maps, typically sharing a common set of features which are mapped.	[]
data:1865	Map feature	A feature which may mapped (positioned) on a genetic or other type of map.	[]
data:1866	Map type	A designation of the type of map (genetic map, physical map, sequence map etc) or map set.	[]
data:1867	Protein fold name	The name of a protein fold.	[]
data:1868	Taxon	The name of a group of organisms belonging to the same taxonomic rank.	["Taxonomy rank","Taxonomic rank"]
data:1869	Organism identifier	A unique identifier of a (group of) organisms.	[]
data:1870	Genus name	The name of a genus of organism.	[]
data:1872	Taxonomic classification	The full name for a group of organisms, reflecting their biological classification and (usually) conforming to a standard nomenclature.	["Taxonomic information","Taxonomic name"]
data:1873	iHOP organism ID	A unique identifier for an organism used in the iHOP database.	[]
data:1874	Genbank common name	Common name for an organism as used in the GenBank database.	[]
data:1875	NCBI taxon	The name of a taxon from the NCBI taxonomy database.	[]
data:1877	Synonym	An alternative for a word.	[]
data:1878	Misspelling	A common misspelling of a word.	[]
data:1879	Acronym	An abbreviation of a phrase or word.	[]
data:1880	Misnomer	A term which is likely to be misleading of its meaning.	[]
data:1881	Author ID	Information on the authors of a published work.	[]
data:1882	DragonDB author identifier	An identifier representing an author in the DragonDB database.	[]
data:1883	Annotated URI	A URI along with annotation describing the data found at the address.	[]
data:1884	UniProt keywords	A controlled vocabulary for words and phrases that can appear in the keywords field (KW line) of entries from the UniProt database.	[]
data:1885	Gene ID (GeneFarm)	Identifier of a gene from the GeneFarm database.	[]
data:1886	Blattner number	The blattner identifier for a gene.	[]
data:1887	Gene ID (MIPS Maize)	Identifier for genetic elements in MIPS Maize database.	[]
data:1888	Gene ID (MIPS Medicago)	Identifier for genetic elements in MIPS Medicago database.	[]
data:1889	Gene name (DragonDB)	The name of an Antirrhinum Gene from the DragonDB database.	[]
data:1890	Gene name (Arabidopsis)	A unique identifier for an Arabidopsis gene, which is an acronym or abbreviation of the gene name.	[]
data:1891	iHOP symbol	A unique identifier of a protein or gene used in the iHOP database.	[]
data:1892	Gene name (GeneFarm)	Name of a gene from the GeneFarm database.	["GeneFarm gene ID"]
data:1893	Locus ID	A unique name or other identifier of a genetic locus, typically conforming to a scheme that names loci (such as predicted genes) depending on their position in a molecular sequence, for example a completely sequenced genome or chromosome.	["Locus name","Locus identifier"]
data:1895	Locus ID (AGI)	Locus identifier for Arabidopsis Genome Initiative (TAIR, TIGR and MIPS databases)	["AGI ID","AGI locus code","AGI identifier","Arabidopsis gene loci number"]
data:1896	Locus ID (ASPGD)	Identifier for loci from ASPGD (Aspergillus Genome Database).	[]
data:1897	Locus ID (MGG)	Identifier for loci from Magnaporthe grisea Database at the Broad Institute.	[]
data:1898	Locus ID (CGD)	Identifier for loci from CGD (Candida Genome Database).	["CGDID","CGD locus identifier"]
data:1899	Locus ID (CMR)	Locus identifier for Comprehensive Microbial Resource at the J. Craig Venter Institute.	[]
data:1900	NCBI locus tag	Identifier for loci from NCBI database.	["Locus ID (NCBI)"]
data:1901	Locus ID (SGD)	Identifier for loci from SGD (Saccharomyces Genome Database).	["SGDID"]
data:1902	Locus ID (MMP)	Identifier of loci from Maize Mapping Project.	[]
data:1903	Locus ID (DictyBase)	Identifier of locus from DictyBase (Dictyostelium discoideum).	[]
data:1904	Locus ID (EntrezGene)	Identifier of a locus from EntrezGene database.	[]
data:1905	Locus ID (MaizeGDB)	Identifier of locus from MaizeGDB (Maize genome database).	[]
data:1906	Quantitative trait locus	A stretch of DNA that is closely linked to the genes underlying a quantitative trait (a phenotype that varies in degree and depends upon the interactions between multiple genes and their environment).	[]
data:1907	Gene ID (KOME)	Identifier of a gene from the KOME database.	[]
data:1908	Locus ID (Tropgene)	Identifier of a locus from the Tropgene database.	[]
data:1916	Alignment	An alignment of molecular sequences, structures or profiles derived from them.	[]
data:1917	Atomic property	Data for an atom (in a molecular structure).	["General atomic property"]
data:2007	UniProt keyword	A word or phrase that can appear in the keywords field (KW line) of entries from the UniProt database.	[]
data:2009	Ordered locus name	A name for a genetic locus conforming to a scheme that names loci (such as predicted genes) depending on their position in a molecular sequence, for example a completely sequenced genome or chromosome.	[]
data:2012	Sequence coordinates	A position in a map (for example a genetic map), either a single position (point) or a region / interval.	["Sequence co-ordinates","Locus","Map position"]
data:2016	Amino acid property	Data concerning the intrinsic physical (e.g. structural) or chemical properties of one, more or all amino acids.	["Amino acid data"]
data:2018	Annotation	A human-readable collection of information which (typically) is generated or collated by hand and which describes a biological entity, phenomena or associated primary (e.g. sequence or structural) data, as distinct from the primary data itself and computer-generated reports derived from it.	[]
data:2019	Map data	Data describing a molecular map (genetic or physical) or a set of such maps, including various attributes of, data extracted from or derived from the analysis of them, but exluding the map(s) themselves. This  includes metadata for map sets that share a common set of features which are mapped.	["Map set data","Map attribute"]
data:2022	Vienna RNA structural data	Data used by the Vienna RNA analysis package.	[]
data:2023	Sequence mask parameter	Data used to replace (mask) characters in a molecular sequence.	[]
data:2024	Enzyme kinetics data	Data concerning chemical reaction(s) catalysed by enzyme(s).	[]
data:2025	Michaelis Menten plot	A plot giving an approximation of the kinetics of an enzyme-catalysed reaction, assuming simple kinetics (i.e. no intermediate or product inhibition, allostericity or cooperativity). It plots initial reaction rate to the substrate concentration (S) from which the maximum rate (vmax) is apparent.	[]
data:2026	Hanes Woolf plot	A plot based on the Michaelis Menten equation of enzyme kinetics plotting the ratio of the initial substrate concentration (S) against the reaction velocity (v).	[]
data:2028	Experimental data	Raw data from or annotation on laboratory experiments.	[]
data:2041	Genome version information	Information on a genome version.	[]
data:2042	Evidence	Typically a human-readable summary of body of facts or information indicating why a statement is true or valid. This may include a computational prediction, laboratory experiment, literature reference etc.	[]
data:2043	Sequence record lite	A molecular sequence and minimal metadata, typically an identifier of the sequence and/or a comment.	[]
data:2044	Sequence	One or more molecular sequences, possibly with associated annotation.	["Sequences"]
data:2046	Nucleic acid sequence record (lite)	A nucleic acid sequence and minimal metadata, typically an identifier of the sequence and/or a comment.	[]
data:2047	Protein sequence record (lite)	A protein sequence and minimal metadata, typically an identifier of the sequence and/or a comment.	["Sequence record lite (protein)"]
data:2048	Report	A human-readable collection of information including annotation on a biological entity or phenomena, computer-generated reports of analysis of primary data (e.g. sequence or structural), and metadata (data about primary data) or any other free (essentially unformatted) text, as distinct from the primary data itself.	["Document","Record"]
data:2050	Molecular property (general)	General data for a molecule.	["General molecular property"]
data:2053	Structural data	Data concerning molecular structural data.	[]
data:2070	Sequence motif (nucleic acid)	A nucleotide sequence motif.	["Nucleic acid sequence motif","RNA sequence motif","DNA sequence motif"]
data:2071	Sequence motif (protein)	An amino acid sequence motif.	["Protein sequence motif"]
data:2079	Search parameter	Some simple value controlling a search operation, typically a search of a database.	[]
data:2080	Database search results	A report of hits from searching a database of some type.	["Database hits","Search results"]
data:2081	Secondary structure	The secondary structure assignment (predicted or real) of a nucleic acid or protein.	[]
data:2082	Matrix	An array of numerical values.	["Array"]
data:2083	Alignment data	Data concerning, extracted from, or derived from the analysis of molecular alignment of some type.	[]
data:2084	Nucleic acid report	A human-readable collection of information about one or more specific nucleic acid molecules.	[]
data:2085	Structure report	A human-readable collection of information about one or more molecular tertiary (3D) structures.  It might include annotation on the structure, a computer-generated report of analysis of structural data, and metadata (data about primary data) or any other free (essentially unformatted) text, as distinct from the primary data itself.	["Structure-derived report"]
data:2086	Nucleic acid structure data	A report on nucleic acid structure-derived data, describing structural properties of a DNA molecule, or any other annotation or information about specific nucleic acid 3D structure(s).	[]
data:2087	Molecular property	A report on the physical (e.g. structural) or chemical properties of molecules, or parts of a molecule.	["Physicochemical property","SO:0000400"]
data:2088	DNA base structural data	Structural data for DNA base pairs or runs of bases, such as energy or angle data.	[]
data:2090	Database entry version information	Information on a database (or ontology) entry version, such as name (or other identifier) or parent database, unique identifier of entry, data, author and so on.	[]
data:2091	Accession	A persistent (stable) and unique identifier, typically identifying an object (entry) from a database.	[]
data:2092	SNP	single nucleotide polymorphism (SNP) in a DNA sequence.	[]
data:2093	Data reference	Reference to a dataset (or a cross-reference between two datasets), typically one or more entries in a biological database or ontology.	[]
data:2098	Job identifier	An identifier of a submitted job.	[]
data:2099	Name	A name of a thing, which need not necessarily uniquely identify it.	["http://www.w3.org/2000/01/rdf-schema#label","Symbolic name"]
data:2100	Type	A label (text token) describing the type of a thing, typically an enumerated string (a string with one of a limited set of values).	[]
data:2101	User ID	An identifier of a software end-user (typically a person).	[]
data:2102	KEGG organism code	A three-letter code used in the KEGG databases to uniquely identify organisms.	[]
data:2103	Gene name (KEGG GENES)	Name of an entry (gene) from the KEGG GENES database.	[]
data:2104	BioCyc ID	Identifier of an object from one of the BioCyc databases.	[]
data:2105	Compound ID (BioCyc)	Identifier of a compound from the BioCyc chemical compounds database.	["BioCyc compound identifier","BioCyc compound ID"]
data:2106	Reaction ID (BioCyc)	Identifier of a biological reaction from the BioCyc reactions database.	[]
data:2107	Enzyme ID (BioCyc)	Identifier of an enzyme from the BioCyc enzymes database.	["BioCyc enzyme ID"]
data:2108	Reaction ID	Identifier of a biological reaction from a database.	[]
data:2109	Identifier (hybrid)	An identifier that is re-used for data objects of fundamentally different types (typically served from a single database).	[]
data:2110	Molecular property identifier	Identifier of a molecular property.	[]
data:2111	Codon usage table ID	Identifier of a codon usage table, for example a genetic code.	["Codon usage table identifier"]
data:2112	FlyBase primary identifier	Primary identifier of an object from the FlyBase database.	[]
data:2113	WormBase identifier	Identifier of an object from the WormBase database.	[]
data:2114	WormBase wormpep ID	Protein identifier used by WormBase database.	[]
data:2116	Nucleic acid features (codon)	An informative report on a trinucleotide sequence that encodes an amino acid including the triplet sequence, the encoded amino acid or whether it is a start or stop codon.	[]
data:2117	Map identifier	An identifier of a map of a molecular sequence.	[]
data:2118	Person identifier	An identifier of a software end-user (typically a person).	[]
data:2119	Nucleic acid identifier	Name or other identifier of a nucleic acid molecule.	[]
data:2126	Translation frame specification	Frame for translation of DNA (3 forward and 3 reverse frames relative to a chromosome).	[]
data:2127	Genetic code identifier	An identifier of a genetic code.	[]
data:2128	Genetic code name	Informal name for a genetic code, typically an organism name.	[]
data:2129	File format name	Name of a file format such as HTML, PNG, PDF, EMBL, GenBank and so on.	[]
data:2130	Sequence profile type	A label (text token) describing a type of sequence profile such as frequency matrix, Gribskov profile, hidden Markov model etc.	[]
data:2131	Operating system name	Name of a computer operating system such as Linux, PC or Mac.	[]
data:2132	Mutation type	A type of point or block mutation, including insertion, deletion, change, duplication and moves.	[]
data:2133	Logical operator	A logical operator such as OR, AND, XOR, and NOT.	[]
data:2134	Results sort order	A control of the order of data that is output, for example the order of sequences in an alignment.	[]
data:2135	Toggle	A simple parameter that is a toggle (boolean value), typically a control for a modal tool.	[]
data:2136	Sequence width	The width of an output sequence or alignment.	[]
data:2137	Gap penalty	A penalty for introducing or extending a gap in an alignment.	[]
data:2139	Nucleic acid melting temperature	A temperature concerning nucleic acid denaturation, typically the temperature at which the two strands of a hybridised or double stranded nucleic acid (DNA or RNA/DNA) molecule separate.	["Melting temperature"]
data:2140	Concentration	The concentration of a chemical compound.	[]
data:2141	Window step size	Size of the incremental 'step' a sequence window is moved over a sequence.	[]
data:2142	EMBOSS graph	An image of a graph generated by the EMBOSS suite.	[]
data:2143	EMBOSS report	An application report generated by the EMBOSS suite.	[]
data:2145	Sequence offset	An offset for a single-point sequence position.	[]
data:2146	Threshold	A value that serves as a threshold for a tool (usually to control scoring or output).	[]
data:2147	Protein report (transcription factor)	An informative report on a transcription factor protein.	[]
data:2149	Database category name	The name of a category of biological or bioinformatics database.	[]
data:2150	Sequence profile name	Name of a sequence profile.	[]
data:2151	Color	Specification of one or more colors.	[]
data:2152	Rendering parameter	A parameter that is used to control rendering (drawing) to a device or image.	[]
data:2154	Sequence name	Any arbitrary name of a molecular sequence.	[]
data:2156	Date	A temporal date.	[]
data:2157	Word composition	Word composition data for a molecular sequence.	[]
data:2160	Fickett testcode plot	A plot of Fickett testcode statistic (identifying protein coding regions) in a nucleotide sequences.	[]
data:2161	Sequence similarity plot	A plot of sequence similarities identified from word-matching or character comparison.	["Sequence conservation report"]
data:2162	Helical wheel	An image of peptide sequence sequence looking down the axis of the helix for highlighting amphipathicity and other properties.	[]
data:2163	Helical net	An image of peptide sequence sequence in a simple 3,4,3,4 repeating pattern that emulates at a simple level the arrangement of residues around an alpha helix.	[]
data:2164	Protein sequence properties plot	A plot of general physicochemical properties of a protein sequence.	[]
data:2165	Protein ionisation curve	A plot of pK versus pH for a protein.	[]
data:2166	Sequence composition plot	A plot of character or word composition / frequency of a molecular sequence.	[]
data:2167	Nucleic acid density plot	Density plot (of base composition) for a nucleotide sequence.	[]
data:2168	Sequence trace image	Image of a sequence trace (nucleotide sequence versus probabilities of each of the 4 bases).	[]
data:2169	Nucleic acid features (siRNA)	A report on siRNA duplexes in mRNA.	[]
data:2173	Sequence set (stream)	A collection of multiple molecular sequences and (typically) associated metadata that is intended for sequential processing.	[]
data:2174	FlyBase secondary identifier	Secondary identifier of an object from the FlyBase database.	[]
data:2176	Cardinality	The number of a certain thing.	[]
data:2177	Exactly 1	A single thing.	[]
data:2178	1 or more	One or more things.	[]
data:2179	Exactly 2	Exactly two things.	[]
data:2180	2 or more	Two or more things.	[]
data:2190	Sequence checksum	A fixed-size datum calculated (by using a hash function) for a molecular sequence, typically for purposes of error detection or indexing.	["Hash code","Hash value","Hash","Hash sum"]
data:2191	Protein features report (chemical modifications)	chemical modification of a protein.	[]
data:2192	Error	Data on an error generated by computer system or tool.	[]
data:2193	Database entry metadata	Basic information on any arbitrary database entry.	[]
data:2198	Gene cluster	A cluster of similar genes.	[]
data:2201	Sequence record full	A molecular sequence and comprehensive metadata (such as a feature table), typically corresponding to a full entry from a molecular sequence database.	[]
data:2208	Plasmid identifier	An identifier of a plasmid in a database.	[]
data:2209	Mutation ID	A unique identifier of a specific mutation catalogued in a database.	[]
data:2212	Mutation annotation (basic)	Information describing the mutation itself, the organ site, tissue and type of lesion where the mutation has been identified, description of the patient origin and life-style.	[]
data:2213	Mutation annotation (prevalence)	An informative report on the prevalence of mutation(s), including data on samples and mutation prevalence (e.g. by tumour type)..	[]
data:2214	Mutation annotation (prognostic)	An informative report on mutation prognostic data, such as information on patient cohort, the study settings and the results of the study.	[]
data:2215	Mutation annotation (functional)	An informative report on the functional properties of mutant proteins including transcriptional activities, promotion of cell growth and tumorigenicity, dominant negative effects, capacity to induce apoptosis, cell-cycle arrest or checkpoints in human cells and so on.	[]
data:2216	Codon number	The number of a codon, for instance, at which a mutation is located.	[]
data:2217	Tumor annotation	An informative report on a specific tumor including nature and origin of the sample, anatomic site, organ or tissue, tumor type, including morphology and/or histologic type, and so on.	[]
data:2218	Server metadata	Basic information about a server on the web, such as an SRS server.	[]
data:2219	Database field name	The name of a field in a database.	[]
data:2220	Sequence cluster ID (SYSTERS)	Unique identifier of a sequence cluster from the SYSTERS database.	["SYSTERS cluster ID"]
data:2223	Ontology metadata	Data concerning a biological ontology.	[]
data:2235	Raw SCOP domain classification	Raw SCOP domain classification data files.	[]
data:2236	Raw CATH domain classification	Raw CATH domain classification data files.	[]
data:2240	Heterogen annotation	An informative report on the types of small molecules or 'heterogens' (non-protein groups) that are represented in PDB files.	[]
data:2242	Phylogenetic property values	Phylogenetic property values data.	[]
data:2245	Sequence set (bootstrapped)	A collection of sequences output from a bootstrapping (resampling) procedure.	[]
data:2247	Phylogenetic consensus tree	A consensus phylogenetic tree derived from comparison of multiple trees.	[]
data:2248	Schema	A data schema for organising or transforming data of some type.	[]
data:2249	DTD	A DTD (document type definition).	[]
data:2250	XML Schema	An XML Schema.	[]
data:2251	Relax-NG schema	A relax-NG schema.	[]
data:2252	XSLT stylesheet	An XSLT stylesheet.	[]
data:2253	Data resource definition name	The name of a data type.	[]
data:2254	OBO file format name	Name of an OBO file format such as OBO-XML, plain and so on.	[]
data:2285	Gene ID (MIPS)	Identifier for genetic elements in MIPS database.	["MIPS genetic element identifier"]
data:2288	Sequence identifier (protein)	An identifier of protein sequence(s) or protein sequence database entries.	[]
data:2289	Sequence identifier (nucleic acid)	An identifier of nucleotide sequence(s) or nucleotide sequence database entries.	[]
data:2290	EMBL accession	An accession number of an entry from the EMBL sequence database.	["EMBL accession number","EMBL identifier","EMBL ID"]
data:2291	UniProt ID	An identifier of a polypeptide in the UniProt database.	["UniProtKB identifier","UniProt entry name","UniProtKB entry name","UniProt identifier"]
data:2292	GenBank accession	Accession number of an entry from the GenBank sequence database.	["GenBank accession number","GenBank identifier","GenBank ID"]
data:2293	Gramene secondary identifier	Secondary (internal) identifier of a Gramene database entry.	["Gramene internal ID","Gramene internal identifier","Gramene secondary ID"]
data:2294	Sequence variation ID	An identifier of an entry from a database of molecular sequence variation.	[]
data:2295	Gene ID	A unique (and typically persistent) identifier of a gene in a database, that is (typically) different to the gene name/symbol.	["Gene accession","Gene code"]
data:2296	Gene name (AceView)	Name of an entry (gene) from the AceView genes database.	[]
data:2297	Gene ID (ECK)	Identifier of an E. coli K-12 gene from EcoGene Database.	["E. coli K-12 gene identifier","ECK accession"]
data:2298	Gene ID (HGNC)	Identifier for a gene approved by the HUGO Gene Nomenclature Committee.	["HGNC ID"]
data:2299	Gene name	The name of a gene, (typically) assigned by a person and/or according to a naming scheme. It may contain white space characters and is typically more intuitive and readable than a gene symbol. It (typically) may be used to identify similar genes in different species and to derive a gene symbol.	["Allele name"]
data:2300	Gene name (NCBI)	Name of an entry (gene) from the NCBI genes database.	["NCBI gene name"]
data:2301	SMILES string	A specification of a chemical structure in SMILES format.	[]
data:2302	STRING ID	Unique identifier of an entry from the STRING database of protein-protein interactions.	[]
data:2307	Virus annotation	An informative report on a specific virus.	[]
data:2308	Virus annotation (taxonomy)	An informative report on the taxonomy of a specific virus.	[]
data:2309	Reaction ID (SABIO-RK)	Identifier of a biological reaction from the SABIO-RK reactions database.	[]
data:2313	Carbohydrate report	A human-readable collection of information about one or more specific carbohydrate 3D structure(s).	[]
data:2314	GI number	A series of digits that are assigned consecutively to each sequence record processed by NCBI. The GI number bears no resemblance to the Accession number of the sequence record.	["NCBI GI number"]
data:2315	NCBI version	An identifier assigned to sequence records processed by NCBI, made of the accession number of the database record followed by a dot and a version number.	["NCBI accession.version","accession.version"]
data:2316	Cell line name	The name of a cell line.	[]
data:2317	Cell line name (exact)	The name of a cell line.	[]
data:2318	Cell line name (truncated)	The name of a cell line.	[]
data:2319	Cell line name (no punctuation)	The name of a cell line.	[]
data:2320	Cell line name (assonant)	The name of a cell line.	[]
data:2321	Enzyme ID	A unique, persistent identifier of an enzyme.	["Enzyme accession"]
data:2325	REBASE enzyme number	Identifier of an enzyme from the REBASE enzymes database.	[]
data:2326	DrugBank ID	Unique identifier of a drug from the DrugBank database.	[]
data:2327	GI number (protein)	A unique identifier assigned to NCBI protein sequence records.	["protein gi","protein gi number"]
data:2335	Bit score	A score derived from the alignment of two sequences, which is then normalised with respect to the scoring system.	[]
data:2336	Translation phase specification	Phase for translation of DNA (0, 1 or 2) relative to a fragment of the coding sequence.	[]
data:2337	Resource metadata	Data concerning or describing some core computational resource, as distinct from primary data.  This includes metadata on the origin, source, history, ownership or location of some thing.	["Provenance metadata"]
data:2338	Ontology identifier	Any arbitrary identifier of an ontology.	[]
data:2339	Ontology concept name	The name of a concept in an ontology.	[]
data:2340	Genome build identifier	An identifier of a build of a particular genome.	[]
data:2342	Pathway or network name	The name of a biological pathway or network.	[]
data:2343	Pathway ID (KEGG)	Identifier of a pathway from the KEGG pathway database.	["KEGG pathway ID"]
data:2344	Pathway ID (NCI-Nature)	Identifier of a pathway from the NCI-Nature pathway database.	[]
data:2345	Pathway ID (ConsensusPathDB)	Identifier of a pathway from the ConsensusPathDB pathway database.	[]
data:2346	Sequence cluster ID (UniRef)	Unique identifier of an entry from the UniRef database.	["UniRef entry accession","UniRef cluster id"]
data:2347	Sequence cluster ID (UniRef100)	Unique identifier of an entry from the UniRef100 database.	["UniRef100 cluster id","UniRef100 entry accession"]
data:2348	Sequence cluster ID (UniRef90)	Unique identifier of an entry from the UniRef90 database.	["UniRef90 cluster id","UniRef90 entry accession"]
data:2349	Sequence cluster ID (UniRef50)	Unique identifier of an entry from the UniRef50 database.	["UniRef50 entry accession","UniRef50 cluster id"]
data:2353	Ontology data	Data concerning or derived from an ontology.	["Ontological data"]
data:2354	RNA family report	A human-readable collection of information about a specific RNA family or other group of classified RNA sequences.	["RNA family annotation"]
data:2355	RNA family identifier	Identifier of an RNA family, typically an entry from a RNA sequence classification database.	[]
data:2356	RFAM accession	Stable accession number of an entry (RNA family) from the RFAM database.	[]
data:2357	Protein signature type	A label (text token) describing a type of protein family signature (sequence classifier) from the InterPro database.	[]
data:2358	Domain-nucleic acid interaction report	An informative report on protein domain-DNA/RNA interaction(s).	[]
data:2359	Domain-domain interactions	An informative report on protein domain-protein domain interaction(s).	[]
data:2360	Domain-domain interaction (indirect)	Data on indirect protein domain-protein domain interaction(s).	[]
data:2362	Sequence accession (hybrid)	Accession number of a nucleotide or protein sequence database entry.	[]
data:2363	2D PAGE data	Data concerning two-dimensional polygel electrophoresis.	[]
data:2364	2D PAGE report	two-dimensional gel electrophoresis experiments, gels or spots in a gel.	[]
data:2365	Pathway or network accession	A persistent, unique identifier of a biological pathway or network (typically a database entry).	[]
data:2366	Secondary structure alignment	Alignment of the (1D representations of) secondary structure of two or more molecules.	[]
data:2367	ASTD ID	Identifier of an object from the ASTD database.	[]
data:2368	ASTD ID (exon)	Identifier of an exon from the ASTD database.	[]
data:2369	ASTD ID (intron)	Identifier of an intron from the ASTD database.	[]
data:2370	ASTD ID (polya)	Identifier of a polyA signal from the ASTD database.	[]
data:2371	ASTD ID (tss)	Identifier of a transcription start site from the ASTD database.	[]
data:2372	2D PAGE spot report	An informative report on individual spot(s) from a two-dimensional (2D PAGE) gel.	[]
data:2373	Spot ID	Unique identifier of a spot from a two-dimensional (protein) gel.	[]
data:2374	Spot serial number	Unique identifier of a spot from a two-dimensional (protein) gel in the SWISS-2DPAGE database.	[]
data:2375	Spot ID (HSC-2DPAGE)	Unique identifier of a spot from a two-dimensional (protein) gel from a HSC-2DPAGE database.	[]
data:2378	Protein-motif interaction	Data on the interaction of a protein (or protein domain) with specific structural (3D) and/or sequence motifs.	[]
data:2379	Strain identifier	Identifier of a strain of an organism variant, typically a plant, virus or bacterium.	[]
data:2380	CABRI accession	A unique identifier of an item from the CABRI database.	[]
data:2381	Experiment report (genotyping)	Report of genotype experiment including case control, population, and family studies. These might use array based methods and re-sequencing methods.	[]
data:2382	Genotype experiment ID	Identifier of an entry from a database of genotype experiment metadata.	[]
data:2383	EGA accession	Identifier of an entry from the EGA database.	[]
data:2384	IPI protein ID	Identifier of a protein entry catalogued in the International Protein Index (IPI) database.	[]
data:2385	RefSeq accession (protein)	Accession number of a protein from the RefSeq database.	["RefSeq protein ID"]
data:2386	EPD ID	Identifier of an entry (promoter) from the EPD database.	["EPD identifier"]
data:2387	TAIR accession	Identifier of an entry from the TAIR database.	[]
data:2388	TAIR accession (At gene)	Identifier of an Arabidopsis thaliana gene from the TAIR database.	[]
data:2389	UniSTS accession	Identifier of an entry from the UniSTS database.	[]
data:2390	UNITE accession	Identifier of an entry from the UNITE database.	[]
data:2391	UTR accession	Identifier of an entry from the UTR database.	[]
data:2392	UniParc accession	Accession number of a UniParc (protein sequence) database entry.	["UPI","UniParc ID"]
data:2393	mFLJ/mKIAA number	Identifier of an entry from the Rouge or HUGE databases.	[]
data:2395	Fungi annotation	An informative report on a specific fungus.	[]
data:2396	Fungi annotation (anamorph)	An informative report on a specific fungus anamorph.	[]
data:2398	Ensembl protein ID	Unique identifier for a protein from the Ensembl database.	["Protein ID (Ensembl)","Ensembl ID (protein)"]
data:2400	Toxin annotation	An informative report on a specific toxin.	[]
data:2401	Protein report (membrane protein)	An informative report on a membrane protein.	[]
data:2402	Protein-drug interaction report	An informative report on tentative or known protein-drug interaction(s).	[]
data:2522	Map data	Data concerning a map of molecular sequence(s).	[]
data:2523	Phylogenetic data	Data concerning phylogeny, typically of molecular sequences, including reports of information concerning or derived from a phylogenetic tree, or from comparing two or more phylogenetic trees.	[]
data:2524	Protein data	Data concerning one or more protein molecules.	[]
data:2525	Nucleic acid data	Data concerning one or more nucleic acid molecules.	[]
data:2526	Text data	Data concerning, extracted from, or derived from the analysis of a scientific text (or texts) such as a full text article from a scientific journal.	["Scientific text data","Article data"]
data:2527	Parameter	Typically a simple numerical or string value that controls the operation of a tool.	[]
data:2528	Molecular data	Data concerning a specific type of molecule.	[]
data:2529	Molecule report	An informative report on a specific molecule.	[]
data:2530	Organism report	A human-readable collection of information about a specific organism.	["Organism annotation"]
data:2531	Protocol	A human-readable collection of information about about how a scientific experiment or analysis was carried out that results in a specific set of data or results used for further analysis or to test a specific hypothesis.	["Experiment metadata","Experiment annotation","Experiment report"]
data:2534	Sequence attribute	An attribute of a molecular sequence, possibly in reference to some other sequence.	["Sequence parameter"]
data:2535	Sequence tag profile	Output from a serial analysis of gene expression (SAGE), massively parallel signature sequencing (MPSS) or sequencing by synthesis (SBS) experiment.  In all cases this is a list of short sequence tags and the number of times it is observed.	["Sequencing-based expression profile","Sequence tag profile (with gene assignment)"]
data:2536	Mass spectrometry data	Data concerning a mass spectrometry measurement.	[]
data:2537	Protein structure raw data	Raw data from experimental methods for determining protein structure.	[]
data:2538	Mutation identifier	An identifier of a mutation.	[]
data:2539	Alignment data	Data concerning an alignment of two or more molecular sequences, structures or derived data.	[]
data:2540	Data index data	Data concerning an index of data.	[]
data:2563	Amino acid name (single letter)	Single letter amino acid identifier, e.g. G.	[]
data:2564	Amino acid name (three letter)	Three letter amino acid identifier, e.g. GLY.	[]
data:2565	Amino acid name (full name)	Full name of an amino acid, e.g. Glycine.	[]
data:2576	Toxin identifier	Identifier of a toxin.	[]
data:2578	ArachnoServer ID	Unique identifier of a toxin from the ArachnoServer database.	[]
data:2579	Expressed gene list	A simple summary of expressed genes.	[]
data:2580	BindingDB Monomer ID	Unique identifier of a monomer from the BindingDB database.	[]
data:2581	GO concept name	The name of a concept from the GO ontology.	[]
data:2582	GO concept ID (biological process)	An identifier of a 'biological process' concept from the the Gene Ontology.	[]
data:2583	GO concept ID (molecular function)	An identifier of a 'molecular function' concept from the the Gene Ontology.	[]
data:2584	GO concept name (cellular component)	The name of a concept for a cellular component from the GO ontology.	[]
data:2586	Northern blot image	An image arising from a Northern Blot experiment.	[]
data:2587	Blot ID	Unique identifier of a blot from a Northern Blot.	[]
data:2588	BlotBase blot ID	Unique identifier of a blot from a Northern Blot from the BlotBase database.	[]
data:2589	Hierarchy	Raw data on a biological hierarchy, describing the hierarchy proper, hierarchy components and possibly associated annotation.	["Hierarchy annotation"]
data:2590	Hierarchy identifier	Identifier of an entry from a database of biological hierarchies.	[]
data:2591	Brite hierarchy ID	Identifier of an entry from the Brite database of biological hierarchies.	[]
